3.65	1.3701
3.66	1.38164
3.67	1.3932
3.68	1.40479
3.69	1.41642
3.7	1.42807
3.71	1.43976
3.72	1.45148
3.73	1.46323
3.74	1.47501
3.75	1.48682
3.76	1.49866
3.77	1.51053
3.78	1.52243
3.79	1.53436
3.8	1.54632
3.81	1.55831
3.82	1.57034
3.83	1.58239
3.84	1.59447
3.85	1.60658
3.86	1.61872
3.87	1.63089
3.88	1.64309
3.89	1.65532
3.9	1.66758
3.91	1.67987
3.92	1.69219
3.93	1.70453
3.94	1.71691
3.95	1.72931
3.96	1.74174
3.97	1.7542
3.98	1.76669
3.99	1.77921
4	1.79176	1.79176
4.01	1.80433
4.02	1.81694
4.03	1.82957
4.04	1.84223
4.05	1.85492
4.06	1.86763
4.07	1.88038
4.08	1.89315
4.09	1.90595
4.1	1.91878
4.11	1.93163
4.12	1.94451
4.13	1.95742
4.14	1.97036
4.15	1.98333
4.16	1.99632
4.17	2.00934
4.18	2.02238
4.19	2.03546
4.2	2.04856
4.21	2.06168
4.22	2.07484
4.23	2.08802
4.24	2.10122
4.25	2.11446
4.26	2.12772
4.27	2.141
4.28	2.15432
4.29	2.16766
4.3	2.18102
4.31	2.19441
4.32	2.20783
4.33	2.22127
4.34	2.23474
4.35	2.24824
4.36	2.26176
4.37	2.27531
4.38	2.28888
4.39	2.30248
4.4	2.3161
4.41	2.32975
4.42	2.34343
4.43	2.35713
4.44	2.37085
4.45	2.38461
4.46	2.39838
4.47	2.41218
4.48	2.42601
4.49	2.43986
4.5	2.45374
4.51	2.46764
4.52	2.48156
4.53	2.49551
4.54	2.50949
4.55	2.52349
4.56	2.53751
4.57	2.55156
4.58	2.56564
4.59	2.57973
4.6	2.59386
4.61	2.608
4.62	2.62217
4.63	2.63637
4.64	2.65059
4.65	2.66483
4.66	2.6791
4.67	2.69339
4.68	2.7077
4.69	2.72204
4.7	2.73641
4.71	2.75079
4.72	2.7652
4.73	2.77963
4.74	2.79409
4.75	2.80857
4.76	2.82308
4.77	2.8376
4.78	2.85215
4.79	2.86673
4.8	2.88132
4.81	2.89594
4.82	2.91059
4.83	2.92525
4.84	2.93994
4.85	2.95465
4.86	2.96939
4.87	2.98415
4.88	2.99893
4.89	3.01373
4.9	3.02856
4.91	3.04341
4.92	3.05828
4.93	3.07317
4.94	3.08809
4.95	3.10303
4.96	3.11799
4.97	3.13297
4.98	3.14798
4.99	3.163
5	3.17805	3.17805
5.01	3.19313
5.02	3.20822
5.03	3.22334
5.04	3.23848
5.05	3.25364
5.06	3.26882
5.07	3.28402
5.08	3.29925
5.09	3.31449
5.1	3.32976
5.11	3.34506
5.12	3.36037
5.13	3.3757
5.14	3.39106
5.15	3.40643
5.16	3.42183
5.17	3.43725
5.18	3.45269
5.19	3.46816
5.2	3.48364
5.21	3.49915
5.22	3.51467
5.23	3.53022
5.24	3.54579
5.25	3.56138
5.26	3.57699
5.27	3.59262
5.28	3.60827
5.29	3.62394
5.3	3.63964
5.31	3.65535
5.32	3.67109
5.33	3.68684
5.34	3.70262
5.35	3.71842
5.36	3.73423
5.37	3.75007
5.38	3.76593
5.39	3.78181
5.4	3.79771
5.41	3.81363
5.42	3.82957
5.43	3.84553
5.44	3.86151
5.45	3.87751
5.46	3.89353
5.47	3.90957
5.48	3.92563
5.49	3.94171
5.5	3.95781
5.51	3.97393
5.52	3.99008
5.53	4.00624
5.54	4.02242
5.55	4.03862
5.56	4.05484
5.57	4.07108
5.58	4.08734
5.59	4.10361
5.6	4.11991
5.61	4.13623
5.62	4.15257
5.63	4.16893
5.64	4.1853
5.65	4.2017
5.66	4.21811
5.67	4.23455
5.68	4.251
5.69	4.26748
5.7	4.28397
5.71	4.30048
5.72	4.31701
5.73	4.33356
5.74	4.35013
5.75	4.36672
5.76	4.38332
5.77	4.39995
5.78	4.41659
5.79	4.43326
5.8	4.44994
5.81	4.46664
5.82	4.48336
5.83	4.5001
5.84	4.51686
5.85	4.53363
5.86	4.55043
5.87	4.56724
5.88	4.58407
5.89	4.60092
5.9	4.61779
5.91	4.63468
5.92	4.65159
5.93	4.66851
5.94	4.68545
5.95	4.70241
5.96	4.71939
5.97	4.73639
5.98	4.75341
5.99	4.77044
6	4.78749	4.78749
6.01	4.80456
6.02	4.82165
6.03	4.83876
6.04	4.85588
6.05	4.87302
6.06	4.89018
6.07	4.90736
6.08	4.92456
6.09	4.94177
6.1	4.959
6.11	4.97625
6.12	4.99352
6.13	5.01081
6.14	5.02811
6.15	5.04543
6.16	5.06277
6.17	5.08013
6.18	5.0975
6.19	5.11489
6.2	5.1323
6.21	5.14972
6.22	5.16717
6.23	5.18463
6.24	5.20211
6.25	5.2196
6.26	5.23712
6.27	5.25465
6.28	5.2722
6.29	5.28976
6.3	5.30734
6.31	5.32494
6.32	5.34256
6.33	5.36019
6.34	5.37784
6.35	5.39551
6.36	5.4132
6.37	5.4309
6.38	5.44862
6.39	5.46635
6.4	5.48411
6.41	5.50188
6.42	5.51966
6.43	5.53747
6.44	5.55529
6.45	5.57312
6.46	5.59098
6.47	5.60885
6.48	5.62674
6.49	5.64464
6.5	5.66256
6.51	5.6805
6.52	5.69845
6.53	5.71642
6.54	5.73441
6.55	5.75241
6.56	5.77044
6.57	5.78847
6.58	5.80652
6.59	5.82459
6.6	5.84268
6.61	5.86078
6.62	5.8789
6.63	5.89704
6.64	5.91519
6.65	5.93335
6.66	5.95154
6.67	5.96974
6.68	5.98795
6.69	6.00619
6.7	6.02443
6.71	6.0427
6.72	6.06098
6.73	6.07927
6.74	6.09759
6.75	6.11592
6.76	6.13426
6.77	6.15262
6.78	6.171
6.79	6.18939
6.8	6.2078
6.81	6.22622
6.82	6.24466
6.83	6.26312
6.84	6.28159
6.85	6.30007
6.86	6.31858
6.87	6.3371
6.88	6.35563
6.89	6.37418
6.9	6.39274
6.91	6.41133
6.92	6.42992
6.93	6.44853
6.94	6.46716
6.95	6.4858
6.96	6.50446
6.97	6.52314
6.98	6.54183
6.99	6.56053
7	6.57925	6.57925
7.01	6.59799
7.02	6.61674
7.03	6.6355
7.04	6.65429
7.05	6.67308
7.06	6.69189
7.07	6.71072
7.08	6.72956
7.09	6.74842
7.1	6.76729
7.11	6.78618
7.12	6.80508
7.13	6.824
7.14	6.84294
7.15	6.86188
7.16	6.88085
7.17	6.89982
7.18	6.91882
7.19	6.93783
7.2	6.95685
7.21	6.97589
7.22	6.99494
7.23	7.01401
7.24	7.03309
7.25	7.05219
7.26	7.0713
7.27	7.09042
7.28	7.10957
7.29	7.12872
7.3	7.14789
7.31	7.16708
7.32	7.18628
7.33	7.20549
7.34	7.22472
7.35	7.24397
7.36	7.26323
7.37	7.2825
7.38	7.30179
7.39	7.32109
7.4	7.3404
7.41	7.35974
7.42	7.37908
7.43	7.39844
7.44	7.41782
7.45	7.43721
7.46	7.45661
7.47	7.47603
7.48	7.49546
7.49	7.5149
7.5	7.53436
7.51	7.55384
7.52	7.57333
7.53	7.59283
7.54	7.61235
7.55	7.63188
7.56	7.65143
7.57	7.67099
7.58	7.69056
7.59	7.71015
7.6	7.72975
7.61	7.74937
7.62	7.769
7.63	7.78864
7.64	7.8083
7.65	7.82797
7.66	7.84766
7.67	7.86736
7.68	7.88707
7.69	7.9068
7.7	7.92654
7.71	7.9463
7.72	7.96607
7.73	7.98585
7.74	8.00565
7.75	8.02546
7.76	8.04528
7.77	8.06512
7.78	8.08497
7.79	8.10484
7.8	8.12472
7.81	8.14461
7.82	8.16452
7.83	8.18444
7.84	8.20438
7.85	8.22432
7.86	8.24428
7.87	8.26426
7.88	8.28425
7.89	8.30425
7.9	8.32427
7.91	8.34429
7.92	8.36434
7.93	8.38439
7.94	8.40446
7.95	8.42455
7.96	8.44464
7.97	8.46475
7.98	8.48488
7.99	8.50501
8	8.52516	8.52516
